1.600000000000000089e+00, -2.339999999999999858e+01, -2.309382406002318078e+01
1.649999999999999911e+00, -2.335000000000000142e+01, -2.282751178732970487e+01
1.699999999999999956e+00, -2.330000000000000071e+01, -2.250519399370044127e+01
1.750000000000000000e+00, -2.325000000000000000e+01, -2.212791919412471842e+01
1.800000000000000044e+00, -2.319999999999999929e+01, -2.169687003251330282e+01
1.850000000000000089e+00, -2.314999999999999858e+01, -2.121335972669586667e+01
1.899999999999999911e+00, -2.310000000000000142e+01, -2.067882819663465099e+01
1.949999999999999956e+00, -2.305000000000000071e+01, -2.009483788700479678e+01
2.000000000000000000e+00, -2.300000000000000000e+01, -1.946306929602892311e+01
2.049999999999999822e+00, -2.294999999999999929e+01, -1.878531622315514582e+01
2.100000000000000089e+00, -2.289999999999999858e+01, -1.806348074883703703e+01
2.149999999999999911e+00, -2.285000000000000142e+01, -1.729956796030462485e+01
2.200000000000000178e+00, -2.280000000000000071e+01, -1.649568043780878668e+01
2.250000000000000000e+00, -2.275000000000000000e+01, -1.565401251637625357e+01
2.299999999999999822e+00, -2.269999999999999929e+01, -1.477684433862380509e+01
2.350000000000000089e+00, -2.264999999999999858e+01, -1.386653571465324042e+01
2.399999999999999911e+00, -2.260000000000000142e+01, -1.292551980547614399e+01
2.450000000000000178e+00, -2.255000000000000071e+01, -1.195629664680161852e+01
2.500000000000000000e+00, -2.250000000000000000e+01, -1.096142653036146442e+01
2.549999999999999822e+00, -2.244999999999999929e+01, -9.943523260239199857e+00
2.600000000000000089e+00, -2.239999999999999858e+01, -8.905247301920097058e+00
2.649999999999999911e+00, -2.235000000000000142e+01, -7.849298841980068886e+00
2.700000000000000178e+00, -2.230000000000000071e+01, -6.778410776486349931e+00
2.750000000000000000e+00, -2.225000000000000000e+01, -5.695341646292660265e+00
2.799999999999999822e+00, -2.219999999999999929e+01, -4.602868537470044430e+00
2.850000000000000089e+00, -2.214999999999999858e+01, -3.503779965131245788e+00
2.899999999999999911e+00, -2.210000000000000142e+01, -2.400868758872162889e+00
2.950000000000000178e+00, -2.205000000000000071e+01, -1.296924967974416809e+00
3.000000000000000000e+00, -2.200000000000000000e+01, -1.947288043888852904e-01
3.049999999999999822e+00, -2.194999999999999929e+01, 9.029563586541752285e-01
3.100000000000000089e+00, -2.189999999999999858e+01, 1.993390914776668410e+00
3.149999999999999911e+00, -2.185000000000000142e+01, 3.073865861956705636e+00
3.200000000000000178e+00, -2.180000000000000071e+01, 4.141709532340542843e+00
3.250000000000000000e+00, -2.175000000000000000e+01, 5.194294197643424482e+00
3.299999999999999822e+00, -2.169999999999999929e+01, 6.229042533811707472e+00
3.350000000000000089e+00, -2.164999999999999858e+01, 7.243433929044995168e+00
3.399999999999999911e+00, -2.160000000000000142e+01, 8.235010619746708116e+00
3.450000000000000178e+00, -2.155000000000000071e+01, 9.201383639477308307e+00
3.500000000000000000e+00, -2.150000000000000000e+01, 1.014023856652521793e+01
3.549999999999999822e+00, -2.144999999999999929e+01, 1.104934105628974450e+01
3.600000000000000089e+00, -2.139999999999999858e+01, 1.192654214527795276e+01
3.649999999999999911e+00, -2.135000000000000142e+01, 1.276978331416021106e+01
3.700000000000000178e+00, -2.130000000000000071e+01, 1.357710129800008936e+01
3.750000000000000000e+00, -2.125000000000000000e+01, 1.434663263247202103e+01
3.799999999999999822e+00, -2.119999999999999929e+01, 1.507661792560682912e+01
3.850000000000000089e+00, -2.114999999999999858e+01, 1.576540584535170986e+01
3.899999999999999911e+00, -2.110000000000000142e+01, 1.641145681400305989e+01
3.950000000000000178e+00, -2.105000000000000071e+01, 1.701334640136043319e+01
4.000000000000000000e+00, -2.100000000000000000e+01, 1.756976840925717553e+01
4.049999999999999822e+00, -2.094999999999999929e+01, 1.807953764094815696e+01
4.099999999999999645e+00, -2.089999999999999858e+01, 1.854159234967013603e+01
4.150000000000000355e+00, -2.085000000000000142e+01, 1.895499636153926204e+01
4.200000000000000178e+00, -2.080000000000000071e+01, 1.931894086880659955e+01
4.250000000000000000e+00, -2.075000000000000000e+01, 1.963274589035556872e+01
4.299999999999999822e+00, -2.069999999999999929e+01, 1.989586139719381208e+01
4.349999999999999645e+00, -2.064999999999999858e+01, 2.010786810156088578e+01
4.400000000000000355e+00, -2.060000000000000142e+01, 2.026847790914349190e+01
4.450000000000000178e+00, -2.055000000000000071e+01, 2.037753403475710456e+01
4.500000000000000000e+00, -2.050000000000000000e+01, 2.043501078271538418e+01
4.549999999999999822e+00, -2.044999999999999929e+01, 2.044101299396508153e+01
4.599999999999999645e+00, -2.039999999999999858e+01, 2.039577516291045001e+01
4.650000000000000355e+00, -2.035000000000000142e+01, 2.029966022768728706e+01
4.700000000000000178e+00, -2.030000000000000071e+01, 2.015315803846891640e+01
4.750000000000000000e+00, -2.025000000000000000e+01, 1.995688350919367338e+01
4.799999999999999822e+00, -2.019999999999999929e+01, 1.971157445889290472e+01
4.849999999999999645e+00, -2.014999999999999858e+01, 1.941808914956909859e+01
4.900000000000000355e+00, -2.010000000000000142e+01, 1.907740352832268371e+01
4.950000000000000178e+00, -2.005000000000000071e+01, 1.869060818215201536e+01
5.000000000000000000e+00, -2.000000000000000000e+01, 1.825890501455255333e+01
5.049999999999999822e+00, -1.994999999999999929e+01, 1.778360365371498730e+01
5.099999999999999645e+00, -1.989999999999999858e+01, 1.726611760276918162e+01
5.150000000000000355e+00, -1.985000000000000142e+01, 1.670796014313679123e+01
5.200000000000000178e+00, -1.980000000000000071e+01, 1.611074000264068573e+01
5.250000000000000000e+00, -1.975000000000000000e+01, 1.547615680057251808e+01
5.299999999999999822e+00, -1.969999999999999929e+01, 1.480599628243732013e+01
5.349999999999999645e+00, -1.964999999999999858e+01, 1.410212535757877994e+01
5.400000000000000355e+00, -1.960000000000000142e+01, 1.336648695333545689e+01
5.450000000000000178e+00, -1.955000000000000071e+01, 1.260109469978823249e+01
5.500000000000000000e+00, -1.950000000000000000e+01, 1.180802745953221766e+01
5.549999999999999822e+00, -1.944999999999999929e+01, 1.098942371723764566e+01
5.599999999999999645e+00, -1.939999999999999858e+01, 1.014747584405930958e+01
5.650000000000000355e+00, -1.935000000000000142e+01, 9.284424252206402883e+00
5.700000000000000178e+00, -1.930000000000000071e+01, 8.402551455196839214e+00
5.750000000000000000e+00, -1.925000000000000000e+01, 7.504176049492787826e+00
5.799999999999999822e+00, -1.919999999999999929e+01, 6.591646633341991190e+00
5.849999999999999645e+00, -1.914999999999999858e+01, 5.667335678740048621e+00
5.900000000000000355e+00, -1.910000000000000142e+01, 4.733633372474533196e+00
5.950000000000000178e+00, -1.905000000000000071e+01, 3.792941442217226289e+00
6.000000000000000000e+00, -1.900000000000000000e+01, 2.847666983596094603e+00
6.049999999999999822e+00, -1.894999999999999929e+01, 1.900216304099373588e+00
6.099999999999999645e+00, -1.889999999999999858e+01, 9.529887995487320573e-01
6.150000000000000355e+00, -1.885000000000000142e+01, 8.370878719280706176e-03
6.200000000000000178e+00, -1.880000000000000071e+01, -9.312700485133075246e-01
6.250000000000000000e+00, -1.875000000000000000e+01, -1.863591504353403261e+00
6.299999999999999822e+00, -1.869999999999999929e+01, -2.786281782725517520e+00
6.349999999999999645e+00, -1.864999999999999858e+01, -3.697065680815151190e+00
6.400000000000000355e+00, -1.860000000000000142e+01, -4.593710108301149120e+00
6.450000000000000178e+00, -1.855000000000000071e+01, -5.474029560453639753e+00
6.500000000000000000e+00, -1.850000000000000000e+01, -6.335891441687831360e+00
6.549999999999999822e+00, -1.844999999999999929e+01, -7.177221226616414818e+00
6.599999999999999645e+00, -1.839999999999999858e+01, -7.996007446122898266e+00
6.650000000000000355e+00, -1.835000000000000142e+01, -8.790306486491438420e+00
6.700000000000000178e+00, -1.830000000000000071e+01, -9.558247190169186780e+00
6.750000000000000000e+00, -1.825000000000000000e+01, -1.029803524730385789e+01
6.799999999999999822e+00, -1.819999999999999929e+01, -1.100795736779437028e+01
6.849999999999999645e+00, -1.814999999999999858e+01, -1.168638522420758896e+01
6.900000000000000355e+00, -1.810000000000000142e+01, -1.233177915655455159e+01
6.950000000000000178e+00, -1.805000000000000071e+01, -1.294269163057923677e+01
7.000000000000000000e+00, -1.800000000000000000e+01, -1.351777044189016941e+01
7.049999999999999822e+00, -1.794999999999999929e+01, -1.405576165896177088e+01
7.099999999999999645e+00, -1.789999999999999858e+01, -1.455551229874064134e+01
7.150000000000000355e+00, -1.785000000000000142e+01, -1.501597272931551430e+01
7.200000000000000178e+00, -1.780000000000000071e+01, -1.543619879484334767e+01
7.250000000000000000e+00, -1.775000000000000000e+01, -1.581535365866614740e+01
7.299999999999999822e+00, -1.769999999999999929e+01, -1.615270936130396606e+01
7.349999999999999645e+00, -1.764999999999999858e+01, -1.644764809076334089e+01
7.400000000000000355e+00, -1.760000000000000142e+01, -1.669966316335898426e+01
7.450000000000000178e+00, -1.755000000000000071e+01, -1.690835971400537119e+01
7.500000000000000000e+00, -1.750000000000000000e+01, -1.707345509569275777e+01
7.549999999999999822e+00, -1.744999999999999929e+01, -1.719477898861782705e+01
7.599999999999999645e+00, -1.739999999999999858e+01, -1.727227322018901745e+01
7.650000000000000355e+00, -1.735000000000000142e+01, -1.730599129787043111e+01
7.700000000000000178e+00, -1.730000000000000071e+01, -1.729609765756309159e+01
7.750000000000000000e+00, -1.725000000000000000e+01, -1.724286663094649796e+01
7.799999999999999822e+00, -1.719999999999999929e+01, -1.714668113591545051e+01
7.849999999999999645e+00, -1.714999999999999858e+01, -1.700803109494476928e+01
7.900000000000000355e+00, -1.710000000000000142e+01, -1.682751158689610449e+01
7.950000000000000178e+00, -1.705000000000000071e+01, -1.660582073844516060e+01
8.000000000000000000e+00, -1.700000000000000000e+01, -1.634375736195246631e+01
8.050000000000000711e+00, -1.694999999999999929e+01, -1.604221834722414286e+01
8.099999999999999645e+00, -1.689999999999999858e+01, -1.570219581521082475e+01
8.150000000000000355e+00, -1.685000000000000142e+01, -1.532477404227006090e+01
8.199999999999999289e+00, -1.680000000000000071e+01, -1.491112616416927672e+01
8.250000000000000000e+00, -1.675000000000000000e+01, -1.446251066953241882e+01
8.300000000000000711e+00, -1.669999999999999929e+01, -1.398026769292977001e+01
8.349999999999999645e+00, -1.664999999999999858e+01, -1.346581511827978339e+01
8.400000000000000355e+00, -1.660000000000000142e+01, -1.292064450366935624e+01
8.449999999999999289e+00, -1.655000000000000071e+01, -1.234631683910594191e+01
8.500000000000000000e+00, -1.650000000000000000e+01, -1.174445814909053176e+01
8.550000000000000711e+00, -1.644999999999999929e+01, -1.111675495224117505e+01
8.599999999999999645e+00, -1.639999999999999858e+01, -1.046494959050633611e+01
8.650000000000000355e+00, -1.635000000000000142e+01, -9.790835440780625731e+00
8.699999999999999289e+00, -1.630000000000000071e+01, -9.096252021974502000e+00
8.750000000000000000e+00, -1.625000000000000000e+01, -8.383080010794275339e+00
8.800000000000000711e+00, -1.619999999999999929e+01, -7.653236179655151794e+00
8.849999999999999645e+00, -1.614999999999999858e+01, -6.908668270283874868e+00
8.900000000000000355e+00, -1.610000000000000142e+01, -6.151349816662547099e+00
8.949999999999999289e+00, -1.605000000000000071e+01, -5.383274931024909726e+00
9.000000000000000000e+00, -1.600000000000000000e+01, -4.606453066641044813e+00
9.050000000000000711e+00, -1.594999999999999929e+01, -3.822903771112033944e+00
9.099999999999999645e+00, -1.590000000000000036e+01, -3.034651443849611052e+00
9.150000000000000355e+00, -1.584999999999999964e+01, -2.243720111330554712e+00
9.199999999999999289e+00, -1.580000000000000071e+01, -1.452128233597370199e+00
9.250000000000000000e+00, -1.575000000000000000e+01, -6.618835553217424783e-01
9.300000000000000711e+00, -1.569999999999999929e+01, 1.250219854392162766e-01
9.349999999999999645e+00, -1.565000000000000036e+01, 9.066172778868787363e-01
9.400000000000000355e+00, -1.559999999999999964e+01, 1.680956975871327197e+00
9.449999999999999289e+00, -1.555000000000000071e+01, 2.446126339660121829e+00
9.500000000000000000e+00, -1.550000000000000000e+01, 3.200245970035847431e+00
9.550000000000000711e+00, -1.544999999999999929e+01, 3.941476423018194009e+00
9.599999999999999645e+00, -1.540000000000000036e+01, 4.668022693883814966e+00
9.650000000000000355e+00, -1.534999999999999964e+01, 5.378138559559966225e+00
9.699999999999999289e+00, -1.530000000000000071e+01, 6.070130768898365226e+00
9.750000000000000000e+00, -1.525000000000000000e+01, 6.742363070792226409e+00
9.800000000000000711e+00, -1.519999999999999929e+01, 7.393260070577755805e+00
9.849999999999999645e+00, -1.515000000000000036e+01, 8.021310905665034241e+00
9.900000000000000355e+00, -1.509999999999999964e+01, 8.625072731865827791e+00
9.949999999999999289e+00, -1.505000000000000071e+01, 9.203174012429059303e+00
1.000000000000000000e+01, -1.500000000000000000e+01, 9.754317602356753270e+00
1.005000000000000071e+01, -1.494999999999999929e+01, 1.027728362114999605e+01
1.009999999999999964e+01, -1.490000000000000036e+01, 1.077093210772844500e+01
1.015000000000000036e+01, -1.484999999999999964e+01, 1.123420545187244457e+01
1.019999999999999929e+01, -1.480000000000000071e+01, 1.166613059715468204e+01
1.025000000000000000e+01, -1.475000000000000000e+01, 1.206582101095673920e+01
1.030000000000000071e+01, -1.469999999999999929e+01, 1.243247841780113205e+01
1.034999999999999964e+01, -1.465000000000000036e+01, 1.276539429287285543e+01
1.040000000000000036e+01, -1.459999999999999964e+01, 1.306395111325136149e+01
1.044999999999999929e+01, -1.455000000000000071e+01, 1.332762336502447731e+01
1.050000000000000000e+01, -1.450000000000000000e+01, 1.355597830510790303e+01
1.055000000000000071e+01, -1.444999999999999929e+01, 1.374867647724477671e+01
1.059999999999999964e+01, -1.440000000000000036e+01, 1.390547198230959758e+01
1.065000000000000036e+01, -1.434999999999999964e+01, 1.402621250368589401e+01
1.069999999999999929e+01, -1.430000000000000071e+01, 1.411083908912697105e+01
1.075000000000000000e+01, -1.425000000000000000e+01, 1.415938569114186762e+01
1.080000000000000071e+01, -1.419999999999999929e+01, 1.417197846857233579e+01
1.084999999999999964e+01, -1.415000000000000036e+01, 1.414883485264020280e+01
1.090000000000000036e+01, -1.409999999999999964e+01, 1.409026238134563869e+01
1.094999999999999929e+01, -1.405000000000000071e+01, 1.399665730668483654e+01
1.100000000000000000e+01, -1.400000000000000000e+01, 1.386850297972818424e+01
1.105000000000000071e+01, -1.394999999999999929e+01, 1.370636801915638259e+01
1.109999999999999964e+01, -1.390000000000000036e+01, 1.351090426939016531e+01
1.115000000000000036e+01, -1.384999999999999964e+01, 1.328284455496848082e+01
1.119999999999999929e+01, -1.380000000000000071e+01, 1.302300023832864717e+01
1.125000000000000000e+01, -1.375000000000000000e+01, 1.273225858861862392e+01
1.130000000000000071e+01, -1.369999999999999929e+01, 1.241157996962592591e+01
1.134999999999999964e+01, -1.365000000000000036e+01, 1.206199485533726978e+01
1.140000000000000036e+01, -1.359999999999999964e+01, 1.168460068204834457e+01
1.144999999999999929e+01, -1.355000000000000071e+01, 1.128055854632223998e+01
1.150000000000000000e+01, -1.350000000000000000e+01, 1.085108975844688217e+01
1.155000000000000071e+01, -1.344999999999999929e+01, 1.039747226136712932e+01
1.159999999999999964e+01, -1.340000000000000036e+01, 9.921036925362811232e+00
1.165000000000000036e+01, -1.334999999999999964e+01, 9.423163729011770684e+00
1.169999999999999929e+01, -1.330000000000000071e+01, 8.905277837214811143e+00
1.175000000000000000e+01, -1.325000000000000000e+01, 8.368845587266662278e+00
1.180000000000000071e+01, -1.319999999999999929e+01, 7.815370394135343624e+00
1.184999999999999964e+01, -1.315000000000000036e+01, 7.246388586258071030e+00
1.190000000000000036e+01, -1.309999999999999964e+01, 6.663465183278095338e+00
1.194999999999999929e+01, -1.305000000000000071e+01, 6.068189627231586947e+00
1.200000000000000000e+01, -1.300000000000000000e+01, 5.462171478746332021e+00
1.205000000000000071e+01, -1.294999999999999929e+01, 4.847036089837549078e+00
1.209999999999999964e+01, -1.290000000000000036e+01, 4.224420264876240338e+00
1.215000000000000036e+01, -1.284999999999999964e+01, 3.595967921266692180e+00
1.219999999999999929e+01, -1.280000000000000071e+01, 2.963325761299698602e+00
1.225000000000000000e+01, -1.275000000000000000e+01, 2.328138966546958510e+00
1.230000000000000071e+01, -1.269999999999999929e+01, 1.692046926033266008e+00
1.234999999999999964e+01, -1.265000000000000036e+01, 1.056679009262518454e+00
1.240000000000000036e+01, -1.259999999999999964e+01, 4.236503949863222873e-01
1.244999999999999929e+01, -1.255000000000000071e+01, -2.054420336120841573e-01
1.250000000000000000e+01, -1.250000000000000000e+01, -8.290237168900085329e-01
1.255000000000000071e+01, -1.244999999999999929e+01, -1.445546359713607565e+00
1.259999999999999964e+01, -1.240000000000000036e+01, -2.053491775559036725e+00
1.265000000000000036e+01, -1.234999999999999964e+01, -2.651375624202529480e+00
1.269999999999999929e+01, -1.230000000000000071e+01, -3.237751033799352474e+00
1.275000000000000000e+01, -1.225000000000000000e+01, -3.811212098518809377e+00
1.280000000000000071e+01, -1.219999999999999929e+01, -4.370397243289310119e+00
1.284999999999999964e+01, -1.215000000000000036e+01, -4.913992447617052228e+00
1.290000000000000036e+01, -1.209999999999999964e+01, -5.440734320868677365e+00
1.294999999999999929e+01, -1.205000000000000071e+01, -5.949413021853699135e+00
1.300000000000000000e+01, -1.200000000000000000e+01, -6.438875016005219720e+00
1.305000000000000071e+01, -1.194999999999999929e+01, -6.908025663933687888e+00
1.309999999999999964e+01, -1.190000000000000036e+01, -7.355831635620695863e+00
1.315000000000000036e+01, -1.184999999999999964e+01, -7.781323145022779997e+00
1.319999999999999929e+01, -1.180000000000000071e+01, -8.183596000370044976e+00
1.325000000000000000e+01, -1.175000000000000000e+01, -8.561813465969247972e+00
1.330000000000000071e+01, -1.169999999999999929e+01, -8.915207931852689782e+00
1.334999999999999964e+01, -1.165000000000000036e+01, -9.243082388154157059e+00
1.340000000000000036e+01, -1.159999999999999964e+01, -9.544811701637023305e+00
1.344999999999999929e+01, -1.155000000000000071e+01, -9.819843692347530961e+00
1.350000000000000000e+01, -1.150000000000000000e+01, -1.006770000891692796e+01
1.355000000000000071e+01, -1.144999999999999929e+01, -1.028797680158613659e+01
1.359999999999999964e+01, -1.140000000000000036e+01, -1.048034519257730324e+01
1.365000000000000036e+01, -1.134999999999999964e+01, -1.064455154398373260e+01
1.369999999999999929e+01, -1.130000000000000071e+01, -1.078041752389360575e+01
1.375000000000000000e+01, -1.125000000000000000e+01, -1.088783997200169118e+01
1.380000000000000071e+01, -1.119999999999999929e+01, -1.096679056649475470e+01
1.384999999999999964e+01, -1.115000000000000036e+01, -1.101731529452053948e+01
1.390000000000000036e+01, -1.109999999999999964e+01, -1.103953372906427965e+01
1.394999999999999929e+01, -1.105000000000000071e+01, -1.103363811556030250e+01
1.400000000000000000e+01, -1.100000000000000000e+01, -1.099989227205773901e+01
1.405000000000000071e+01, -1.094999999999999929e+01, -1.093863030723729324e+01
1.409999999999999964e+01, -1.090000000000000036e+01, -1.085025516103951482e+01
1.415000000000000036e+01, -1.084999999999999964e+01, -1.073523697311253322e+01
1.419999999999999929e+01, -1.080000000000000071e+01, -1.059411128471811026e+01
1.425000000000000000e+01, -1.075000000000000000e+01, -1.042747708014729469e+01
1.430000000000000071e+01, -1.069999999999999929e+01, -1.023599467409101038e+01
1.434999999999999964e+01, -1.065000000000000036e+01, -1.002038345178426937e+01
1.440000000000000036e+01, -1.059999999999999964e+01, -9.781419469095748553e+00
1.444999999999999929e+01, -1.055000000000000071e+01, -9.519932920065590665e+00
1.450000000000000000e+01, -1.050000000000000000e+01, -9.236805479702535848e+00
1.455000000000000071e+01, -1.044999999999999929e+01, -8.932967530137403855e+00
1.459999999999999964e+01, -1.040000000000000036e+01, -8.609395278490797665e+00
1.465000000000000036e+01, -1.034999999999999964e+01, -8.267107775050353879e+00
1.469999999999999929e+01, -1.030000000000000071e+01, -7.907163840564900070e+00
1.475000000000000000e+01, -1.025000000000000000e+01, -7.530658911649153353e+00
1.480000000000000071e+01, -1.019999999999999929e+01, -7.138721813454131926e+00
1.484999999999999964e+01, -1.015000000000000036e+01, -6.732511468892630191e+00
1.490000000000000036e+01, -1.009999999999999964e+01, -6.313213553818108892e+00
1.494999999999999929e+01, -1.005000000000000071e+01, -5.882037107637517082e+00
1.500000000000000000e+01, -1.000000000000000000e+01, -5.440211108893699077e+00
1.505000000000000071e+01, -9.949999999999999289e+00, -4.988981025383014689e+00
1.509999999999999964e+01, -9.900000000000000355e+00, -4.529605348375681295e+00
1.515000000000000036e+01, -9.849999999999999645e+00, -4.063352120483362029e+00
1.519999999999999929e+01, -9.800000000000000711e+00, -3.591495466668898295e+00
1.525000000000000000e+01, -9.750000000000000000e+00, -3.115312137817167759e+00
1.530000000000000071e+01, -9.699999999999999289e+00, -2.636078076186140873e+00
1.534999999999999964e+01, -9.650000000000000355e+00, -2.155065011930514807e+00
1.540000000000000036e+01, -9.599999999999999645e+00, -1.673537099740604495e+00
1.544999999999999929e+01, -9.550000000000000711e+00, -1.192747604464984734e+00
1.550000000000000000e+01, -9.500000000000000000e+00, -7.139356443871884839e-01
1.555000000000000071e+01, -9.449999999999999289e+00, -2.383230006075748864e-01
1.559999999999999964e+01, -9.400000000000000355e+00, 2.328889992615630067e-01
1.565000000000000036e+01, -9.349999999999999645e+00, 6.985225151421501355e-01
1.569999999999999929e+01, -9.300000000000000711e+00, 1.157426138615673894e+00
1.575000000000000000e+01, -9.250000000000000000e+00, 1.608477739769010428e+00
1.580000000000000071e+01, -9.199999999999999289e+00, 2.050587209722277926e+00
1.584999999999999964e+01, -9.150000000000000355e+00, 2.482699092139739605e+00
1.590000000000000036e+01, -9.099999999999999645e+00, 2.903795097379104462e+00
1.594999999999999929e+01, -9.050000000000000711e+00, 3.312896493304819945e+00
1.600000000000000000e+01, -9.000000000000000000e+00, 3.709066367175809287e+00
1.605000000000000071e+01, -8.949999999999999289e+00, 4.091411753414644359e+00
1.610000000000000142e+01, -8.899999999999998579e+00, 4.459085622475186028e+00
1.614999999999999858e+01, -8.850000000000001421e+00, 4.811288726444869823e+00
1.619999999999999929e+01, -8.800000000000000711e+00, 5.147271297447503002e+00
1.625000000000000000e+01, -8.750000000000000000e+00, 5.466334595349183978e+00
1.630000000000000071e+01, -8.699999999999999289e+00, 5.767832301714994614e+00
1.635000000000000142e+01, -8.649999999999998579e+00, 6.051171757413088770e+00
1.639999999999999858e+01, -8.600000000000001421e+00, 6.315815041717366185e+00
1.644999999999999929e+01, -8.550000000000000711e+00, 6.561279891217017379e+00
1.650000000000000000e+01, -8.500000000000000000e+00, 6.787140457299667418e+00
1.655000000000000071e+01, -8.449999999999999289e+00, 6.993027901434764715e+00
1.660000000000000142e+01, -8.399999999999998579e+00, 7.178630827941562487e+00
1.664999999999999858e+01, -8.350000000000001421e+00, 7.343695554382716040e+00
1.669999999999999929e+01, -8.300000000000000711e+00, 7.488026220177236070e+00
1.675000000000000000e+01, -8.250000000000000000e+00, 7.611484734474556646e+00
1.680000000000000071e+01, -8.199999999999999289e+00, 7.713990564774139358e+00
1.685000000000000142e+01, -8.149999999999998579e+00, 7.795520368209801987e+00
1.689999999999999858e+01, -8.100000000000001421e+00, 7.856107467845196979e+00
1.694999999999999929e+01, -8.050000000000000711e+00, 7.895841176744216483e+00
1.700000000000000000e+01, -8.000000000000000000e+00, 7.914865972987054299e+00
1.705000000000000071e+01, -7.949999999999999289e+00, 7.913380529198078328e+00
1.710000000000000142e+01, -7.899999999999998579e+00, 7.891636600534198465e+00
1.714999999999999858e+01, -7.850000000000001421e+00, 7.849937775451463651e+00
1.719999999999999929e+01, -7.800000000000000711e+00, 7.788638093921919747e+00
1.725000000000000000e+01, -7.750000000000000000e+00, 7.708140538111615037e+00
1.730000000000000071e+01, -7.699999999999999289e+00, 7.608895400852901503e+00
1.735000000000000142e+01, -7.649999999999998579e+00, 7.491398537549425640e+00
1.739999999999999858e+01, -7.600000000000001421e+00, 7.356189507439300890e+00
1.744999999999999929e+01, -7.550000000000000711e+00, 7.203849610410339999e+00
1.750000000000000000e+01, -7.500000000000000000e+00, 7.034999825810541729e+00
1.755000000000000071e+01, -7.449999999999999289e+00, 6.850298659925828204e+00
1.760000000000000142e+01, -7.399999999999998579e+00, 6.650439909006031769e+00
1.764999999999999858e+01, -7.350000000000001421e+00, 6.436150344907691334e+00
1.769999999999999929e+01, -7.300000000000000711e+00, 6.208187330588524233e+00
1.775000000000000000e+01, -7.250000000000000000e+00, 5.967336372833414337e+00
1.780000000000000071e+01, -7.199999999999999289e+00, 5.714408619713897686e+00
1.785000000000000142e+01, -7.149999999999998579e+00, 5.450238310384080798e+00
1.789999999999999858e+01, -7.100000000000001421e+00, 5.175680184893727720e+00
1.794999999999999929e+01, -7.050000000000000711e+00, 4.891606861754839386e+00
1.800000000000000000e+01, -7.000000000000000000e+00, 4.598906191031523427e+00
1.805000000000000071e+01, -6.949999999999999289e+00, 4.298478590733011195e+00
1.810000000000000142e+01, -6.899999999999998579e+00, 3.991234374278570751e+00
1.814999999999999858e+01, -6.850000000000001421e+00, 3.678091076768886580e+00
1.819999999999999929e+01, -6.800000000000000711e+00, 3.359970787742541098e+00
1.825000000000000000e+01, -6.750000000000000000e+00, 3.037797498019168874e+00
1.830000000000000071e+01, -6.699999999999999289e+00, 2.712494468131203096e+00
1.835000000000000142e+01, -6.649999999999998579e+00, 2.384981625727111254e+00
